transaction_id,transaction_date,account_id,transaction_type,amount,merchant,category,region,channel,is_anomaly
TXN10278,2024-03-08,ACC1515,credit,2313.24,Airbnb,Entertainment,North,POS,0
TXN10279,2023-02-26,ACC2725,debit,2109.87,Zomato,Entertainment,East,Bank,0
TXN10280,2022-12-09,ACC4167,debit,2951.71,Uber,Food,West,Bank,0
TXN10281,2023-08-01,ACC1328,credit,2276.5,Amazon,Retail,North,Online,0
TXN10282,2023-01-10,ACC1315,debit,1950.33,Amazon,Entertainment,West,POS,0
TXN10283,2022-09-27,ACC2472,debit,2833.75,Airbnb,Healthcare,East,Bank,0
TXN10284,2024-04-04,ACC4052,debit,2186.63,Uber,Retail,North,POS,0
TXN10285,2022-09-05,ACC4176,debit,2097.18,Walmart,Food,West,POS,0
TXN10286,2024-03-26,ACC2753,credit,2251.22,Airbnb,Retail,South,POS,0
TXN10287,2022-04-13,ACC4139,credit,1925.11,Amazon,Entertainment,West,Bank,0
TXN10288,2022-07-03,ACC2935,debit,2007.38,Zomato,Retail,West,POS,0
TXN10289,2023-08-18,ACC4986,credit,1530.64,Uber,Entertainment,North,Online,0
TXN10290,2024-01-07,ACC3826,debit,1399.07,Netflix,Travel,West,Bank,0
TXN10291,2022-02-15,ACC4262,credit,1201.14,Uber,Food,West,Online,0
TXN10292,2022-07-01,ACC3883,debit,886.41,Walmart,Travel,North,Bank,0
TXN10293,2024-04-18,ACC4128,credit,1296.23,Uber,Entertainment,East,Online,0
TXN10294,2022-06-11,ACC1735,debit,1860.59,Airbnb,Healthcare,North,Bank,0
TXN10295,2022-04-07,ACC4914,credit,2082.49,Uber,Healthcare,South,Bank,0
TXN10296,2023-08-15,ACC4932,credit,1782.96,Netflix,Utilities,North,POS,0
TXN10297,2022-04-04,ACC4073,debit,115.44,Zomato,Healthcare,South,POS,0
TXN10298,2024-01-23,ACC3445,debit,3259.67,Amazon,Utilities,East,Bank,0
TXN10299,2022-11-29,ACC1245,debit,2869.18,Amazon,Travel,East,Bank,0
TXN10300,2023-10-06,ACC3894,debit,2356.61,Zomato,Entertainment,North,POS,0
TXN10301,2023-08-03,ACC1582,credit,3525.99,Amazon,Utilities,West,Online,0
TXN10302,2023-05-24,ACC2888,debit,1218.11,Zomato,Healthcare,West,POS,0
TXN10303,2022-10-31,ACC4079,credit,3510.1,Uber,Travel,South,Online,0
TXN10304,2023-02-19,ACC1942,debit,1227.83,Walmart,Travel,North,Bank,0
TXN10305,2023-03-13,ACC2238,debit,2190.99,Airbnb,Healthcare,North,Online,0
TXN10306,2023-02-11,ACC4365,debit,980.93,Netflix,Travel,North,Bank,0
TXN10307,2022-06-17,ACC3795,credit,2011.76,Netflix,Utilities,West,Bank,0
TXN10308,2023-06-06,ACC4123,debit,2308.93,Amazon,Food,West,Online,0
TXN10309,2022-08-04,ACC2683,credit,1876.25,Uber,Travel,North,Online,0
TXN10310,2024-01-06,ACC4159,credit,2571.1,Walmart,Entertainment,South,Bank,0
TXN10311,2023-09-14,ACC1980,credit,2079.21,Walmart,Travel,West,Online,0
TXN10312,2024-02-18,ACC1957,credit,1582.07,Amazon,Healthcare,West,Bank,0
TXN10313,2022-02-11,ACC3336,credit,1546.55,Zomato,Travel,West,Bank,0
TXN10314,2022-06-24,ACC3558,debit,2648.73,Uber,Healthcare,South,Bank,0
TXN10315,2023-11-04,ACC1815,credit,1477.01,Walmart,Food,South,POS,0
TXN10316,2023-03-08,ACC3616,debit,2732.32,Airbnb,Retail,South,POS,0
TXN10317,2022-09-29,ACC1537,credit,2978.17,Amazon,Entertainment,East,POS,0
TXN10318,2024-06-04,ACC3517,debit,665.03,Airbnb,Entertainment,South,Online,0
TXN10319,2023-06-09,ACC3014,credit,2906.34,Uber,Travel,East,POS,0
TXN10320,2022-05-26,ACC1825,debit,3648.34,Netflix,Entertainment,West,Online,0
TXN10321,2022-05-26,ACC4027,debit,2201.6,Uber,Utilities,North,Online,0
TXN10322,2023-09-06,ACC3922,credit,2479.27,Zomato,Utilities,West,Online,0
TXN10323,2023-04-07,ACC3660,credit,2829.6,Netflix,Food,West,Bank,0
TXN10324,2023-03-21,ACC1870,debit,1779.61,Amazon,Retail,East,Bank,0
TXN10325,2022-09-24,ACC3690,debit,2145.82,Uber,Retail,North,POS,0
TXN10326,2023-11-18,ACC3250,debit,948.64,Netflix,Utilities,North,Online,0
TXN10327,2022-03-08,ACC2268,credit,2110.91,Walmart,Travel,East,Online,0
TXN10328,2022-06-30,ACC2716,debit,2398.49,Airbnb,Food,East,Bank,0
TXN10329,2024-04-14,ACC3856,credit,2412.93,Walmart,Healthcare,North,POS,0
TXN10330,2023-09-23,ACC2818,debit,25671.06,Amazon,Travel,East,Bank,1
TXN10331,2024-05-29,ACC2166,credit,1380.16,Zomato,Retail,West,Bank,0
TXN10332,2023-03-31,ACC3909,credit,1573.91,Airbnb,Healthcare,West,POS,0
TXN10333,2022-08-09,ACC2199,credit,3516.41,Zomato,Travel,West,Online,0
TXN10334,2023-11-16,ACC1908,credit,1879.74,Amazon,Retail,North,Bank,0
TXN10335,2023-01-15,ACC2683,credit,2160.03,Amazon,Entertainment,North,POS,0
TXN10336,2023-04-08,ACC1798,credit,1946.39,Walmart,Utilities,South,Bank,0
TXN10337,2023-06-18,ACC1388,credit,1342.66,Uber,Retail,South,Online,0
TXN10338,2023-03-12,ACC2039,debit,3298.82,Amazon,Entertainment,South,POS,0
TXN10339,2023-09-27,ACC2035,credit,1577.84,Airbnb,Entertainment,North,Bank,0
TXN10340,2022-08-14,ACC1198,credit,1098.17,Netflix,Travel,West,Bank,0
TXN10341,2023-03-27,ACC4688,credit,1639.41,Netflix,Entertainment,South,Online,0
TXN10342,2022-04-16,ACC4606,debit,398.64,Zomato,Healthcare,South,Online,0
TXN10343,2022-05-17,ACC2878,credit,1478.97,Netflix,Food,West,POS,0
TXN10344,2023-03-03,ACC2690,debit,1225.5,Airbnb,Healthcare,North,Online,0
TXN10345,2023-01-03,ACC1376,debit,2493.94,Uber,Entertainment,West,Bank,0
TXN10346,2024-02-08,ACC3357,debit,1461.27,Netflix,Healthcare,North,Bank,0
TXN10347,2022-03-15,ACC1496,credit,2710.24,Zomato,Travel,West,POS,0
TXN10348,2022-03-26,ACC4490,debit,3118.79,Airbnb,Travel,West,POS,0
TXN10349,2023-02-11,ACC2346,credit,2624.94,Airbnb,Travel,South,Bank,0
TXN10350,2022-03-30,ACC1084,credit,1827.69,Netflix,Travel,East,Bank,0
TXN10351,2022-05-11,ACC4368,debit,2112.89,Amazon,Food,South,POS,0
TXN10352,2022-06-26,ACC1877,debit,7800.1,Zomato,Utilities,North,POS,1
TXN10353,2024-04-26,ACC2372,debit,1892.98,Airbnb,Food,North,Online,0
TXN10354,2023-06-24,ACC2900,debit,1311.65,Airbnb,Healthcare,East,Online,0
TXN10355,2024-03-09,ACC2174,credit,2555.46,Airbnb,Retail,West,Online,0
TXN10356,2023-05-16,ACC3210,debit,4058.2,Amazon,Travel,West,Bank,0
TXN10357,2023-10-19,ACC1754,credit,2399.86,Amazon,Food,North,POS,0
TXN10358,2024-04-16,ACC1455,debit,407.09,Netflix,Retail,West,Bank,0
TXN10359,2023-08-02,ACC3384,credit,1711.02,Amazon,Retail,North,Online,0
TXN10360,2022-09-19,ACC3410,credit,2097.99,Zomato,Entertainment,South,Bank,0
TXN10361,2022-02-26,ACC2875,credit,2069.89,Netflix,Entertainment,South,Online,0
TXN10362,2022-04-29,ACC2683,credit,1415.35,Uber,Entertainment,West,Bank,0
TXN10363,2022-05-03,ACC3148,credit,2196.23,Airbnb,Healthcare,South,Bank,0
TXN10364,2022-09-25,ACC1681,debit,1006.0,Amazon,Travel,West,Online,0
TXN10365,2023-12-20,ACC3504,debit,1244.07,Zomato,Travel,North,POS,0
TXN10366,2024-06-10,ACC2094,debit,2516.64,Zomato,Healthcare,West,POS,0
TXN10367,2023-09-10,ACC3145,credit,9499.76,Uber,Healthcare,North,Bank,1
TXN10368,2023-03-23,ACC2673,debit,2430.57,Amazon,Healthcare,East,Bank,0
TXN10369,2022-10-23,ACC3220,credit,904.43,Walmart,Healthcare,South,Bank,0
TXN10370,2023-04-02,ACC2842,debit,3411.86,Airbnb,Food,North,Online,0
TXN10371,2022-08-30,ACC4379,credit,1380.58,Airbnb,Travel,West,POS,0
TXN10372,2023-01-02,ACC4492,credit,1821.07,Airbnb,Healthcare,South,POS,0
TXN10373,2023-05-26,ACC2262,credit,2264.49,Amazon,Entertainment,West,POS,0
TXN10374,2022-10-20,ACC2424,credit,1547.72,Walmart,Food,North,POS,0
TXN10375,2024-04-24,ACC1486,credit,2114.72,Amazon,Food,North,POS,0
TXN10376,2022-10-09,ACC4832,credit,2460.29,Walmart,Food,West,POS,0
TXN10377,2024-05-23,ACC4137,credit,2768.49,Zomato,Retail,East,POS,0
TXN10378,2024-01-30,ACC1038,debit,2633.2,Netflix,Travel,South,Bank,0
TXN10379,2023-07-29,ACC2785,credit,1862.55,Uber,Entertainment,West,Bank,0
TXN10380,2022-08-29,ACC1493,debit,1882.69,Walmart,Food,North,Online,0
TXN10381,2022-01-28,ACC4716,debit,3879.29,Zomato,Healthcare,North,POS,0
TXN10382,2022-12-03,ACC3623,credit,2759.91,Zomato,Utilities,South,POS,0
TXN10383,2023-10-15,ACC2046,debit,1262.54,Airbnb,Utilities,East,Online,0
TXN10384,2023-12-16,ACC1778,debit,2079.99,Airbnb,Retail,South,POS,0
TXN10385,2024-05-02,ACC3230,credit,1731.89,Airbnb,Food,South,Online,0
TXN10386,2022-08-04,ACC3374,credit,1891.73,Uber,Food,North,POS,0
TXN10387,2022-03-28,ACC2500,debit,1016.4,Amazon,Food,South,Online,0
TXN10388,2022-07-18,ACC2118,credit,1670.46,Netflix,Travel,West,Bank,0
TXN10389,2023-08-03,ACC4289,credit,3449.24,Amazon,Healthcare,North,Bank,0
TXN10390,2023-05-23,ACC2694,credit,2463.26,Airbnb,Food,South,POS,0
TXN10391,2022-06-20,ACC1573,debit,7.07,Airbnb,Travel,East,Bank,0
TXN10392,2023-08-01,ACC1500,debit,2973.38,Uber,Healthcare,North,POS,0
TXN10393,2023-06-24,ACC1160,credit,2871.7,Netflix,Utilities,East,Bank,0
TXN10394,2023-04-14,ACC3080,credit,1712.57,Uber,Healthcare,South,Bank,0
TXN10395,2022-12-15,ACC1279,debit,15442.86,Airbnb,Healthcare,East,POS,1
TXN10396,2024-06-10,ACC4349,credit,1312.48,Zomato,Retail,East,Online,0
TXN10397,2023-07-25,ACC3971,debit,1623.8,Netflix,Food,West,Bank,0
TXN10398,2023-12-31,ACC1959,debit,3198.84,Uber,Food,East,POS,0
TXN10399,2023-05-10,ACC1637,debit,1782.62,Zomato,Food,West,POS,0
TXN10400,2022-01-06,ACC1283,debit,504.21,Zomato,Entertainment,West,Bank,0
TXN10401,2023-05-09,ACC1717,debit,1949.36,Airbnb,Entertainment,East,Online,0
TXN10402,2024-02-26,ACC1753,credit,1937.13,Amazon,Entertainment,East,POS,0
TXN10403,2023-03-23,ACC1348,credit,2958.69,Walmart,Healthcare,East,Online,0
TXN10404,2023-10-25,ACC2749,debit,2011.47,Zomato,Food,South,POS,0
TXN10405,2023-09-15,ACC3344,credit,1662.73,Zomato,Food,East,Online,0
TXN10406,2022-03-15,ACC1285,credit,2836.04,Amazon,Travel,North,Online,0
TXN10407,2022-02-26,ACC3667,debit,2096.63,Zomato,Travel,West,POS,0
TXN10408,2022-10-13,ACC1485,debit,1399.98,Netflix,Travel,West,Online,0
TXN10409,2023-11-09,ACC3404,debit,2924.0,Airbnb,Food,West,POS,0
TXN10410,2022-03-30,ACC2573,debit,2154.93,Walmart,Travel,East,Online,0
TXN10411,2024-06-08,ACC1831,credit,2002.34,Zomato,Healthcare,South,POS,0
TXN10412,2023-01-07,ACC3573,debit,2142.33,Netflix,Travel,West,POS,0
TXN10413,2022-03-04,ACC1539,debit,1143.47,Netflix,Travel,West,Online,0
TXN10414,2022-11-09,ACC3133,credit,1577.88,Netflix,Utilities,South,Online,0
TXN10415,2023-12-11,ACC2622,debit,2002.87,Walmart,Food,North,Online,0
TXN10416,2022-09-16,ACC2925,debit,1844.27,Walmart,Healthcare,East,Online,0
TXN10417,2022-09-17,ACC2028,credit,3017.94,Uber,Healthcare,North,POS,0
TXN10418,2022-10-10,ACC4963,debit,21739.2,Amazon,Healthcare,North,Bank,1
TXN10419,2022-01-30,ACC4038,credit,2683.92,Uber,Food,South,Bank,0
TXN10420,2023-03-20,ACC3826,credit,2007.52,Amazon,Entertainment,West,POS,0
TXN10421,2024-05-03,ACC4364,credit,2845.03,Amazon,Food,West,POS,0
TXN10422,2024-02-14,ACC4046,debit,2318.02,Walmart,Retail,North,Bank,0
TXN10423,2022-01-30,ACC3903,debit,2010.74,Netflix,Travel,North,Online,0
TXN10424,2023-12-13,ACC3681,debit,1989.37,Amazon,Retail,North,Bank,0
TXN10425,2024-01-14,ACC3862,debit,1236.45,Walmart,Utilities,East,Online,0
TXN10426,2023-06-13,ACC4017,credit,2405.53,Airbnb,Healthcare,East,Bank,0
TXN10427,2023-03-15,ACC1578,debit,1967.84,Amazon,Retail,South,POS,0
TXN10428,2023-10-07,ACC2479,credit,1598.41,Walmart,Utilities,South,Online,0
TXN10429,2022-07-24,ACC2357,credit,2885.17,Amazon,Entertainment,South,Bank,0
TXN10430,2022-11-24,ACC3854,debit,999.83,Zomato,Entertainment,East,POS,0
TXN10431,2023-11-22,ACC3284,credit,1662.0,Airbnb,Utilities,East,POS,0
TXN10432,2023-06-19,ACC3070,debit,28221.7,Uber,Retail,South,Online,1
TXN10433,2023-05-31,ACC2235,credit,2252.42,Walmart,Utilities,West,Bank,0
TXN10434,2023-05-02,ACC1625,debit,1961.71,Zomato,Entertainment,North,Bank,0
TXN10435,2023-11-20,ACC1542,debit,2200.8,Uber,Healthcare,South,Bank,0
TXN10436,2024-02-27,ACC3682,debit,2143.53,Zomato,Travel,West,Bank,0
TXN10437,2022-12-27,ACC3367,credit,786.67,Walmart,Travel,West,Online,0
TXN10438,2023-03-30,ACC2696,credit,1720.59,Uber,Retail,North,Online,0
TXN10439,2023-10-16,ACC4686,credit,3293.22,Walmart,Travel,South,POS,0
TXN10440,2024-02-22,ACC3816,credit,1472.54,Uber,Food,East,POS,0
TXN10441,2024-04-03,ACC2649,credit,1745.36,Airbnb,Retail,East,POS,0
TXN10442,2022-10-22,ACC2792,credit,1566.7,Netflix,Entertainment,East,POS,0
TXN10443,2024-02-16,ACC4162,debit,1930.39,Amazon,Retail,East,Online,0
TXN10444,2024-02-28,ACC3837,credit,1533.5,Amazon,Utilities,West,Bank,0
TXN10445,2024-05-16,ACC1430,debit,2389.39,Airbnb,Utilities,East,Online,0
TXN10446,2022-05-18,ACC1620,credit,2157.85,Uber,Entertainment,East,Bank,0
TXN10447,2023-11-28,ACC4405,credit,2618.84,Uber,Healthcare,North,Online,0
TXN10448,2023-11-06,ACC2427,debit,1159.25,Airbnb,Healthcare,North,Online,0
TXN10449,2022-02-25,ACC1578,credit,1727.73,Zomato,Retail,East,Bank,0
TXN10450,2023-10-07,ACC3496,credit,1819.42,Airbnb,Travel,South,POS,0
TXN10451,2024-04-13,ACC2562,debit,2364.52,Walmart,Utilities,East,Online,0
TXN10452,2024-02-02,ACC3898,debit,1365.42,Airbnb,Retail,South,Bank,0
TXN10453,2024-05-16,ACC4474,debit,2732.52,Amazon,Food,East,POS,0
TXN10454,2023-05-08,ACC2298,credit,2949.13,Amazon,Food,West,POS,0
TXN10455,2024-05-21,ACC3712,debit,1208.9,Netflix,Travel,South,Bank,0
TXN10456,2022-06-02,ACC4472,credit,1607.3,Airbnb,Travel,South,Bank,0
TXN10457,2023-08-09,ACC3671,credit,1574.45,Uber,Food,North,Bank,0
TXN10458,2023-05-17,ACC3006,debit,4105.91,Walmart,Entertainment,West,Bank,0
TXN10459,2023-03-03,ACC3726,debit,1656.08,Walmart,Utilities,East,Online,0
TXN10460,2022-11-04,ACC1320,credit,3342.1,Airbnb,Utilities,East,Bank,0
TXN10461,2022-05-16,ACC2137,debit,986.69,Uber,Travel,East,Online,0
TXN10462,2023-10-08,ACC1040,debit,1208.28,Uber,Food,South,Bank,0
TXN10463,2022-10-25,ACC1491,credit,1450.72,Zomato,Food,South,Bank,0
TXN10464,2024-04-10,ACC4431,debit,1323.45,Walmart,Utilities,West,Online,0
TXN10465,2022-01-01,ACC2032,credit,1785.68,Walmart,Food,East,Bank,0
TXN10466,2023-09-13,ACC4734,credit,1432.98,Uber,Entertainment,East,POS,0
TXN10467,2023-04-02,ACC3503,debit,1344.53,Amazon,Utilities,South,Online,0
TXN10468,2023-01-10,ACC2565,credit,2926.78,Airbnb,Food,West,POS,0
TXN10469,2023-11-24,ACC2648,debit,2979.03,Amazon,Entertainment,West,Bank,0
TXN10470,2023-01-01,ACC1738,credit,2759.44,Uber,Entertainment,South,Online,0
TXN10471,2022-11-05,ACC4970,credit,2419.2,Walmart,Food,North,POS,0
TXN10472,2023-04-01,ACC1257,debit,2074.19,Amazon,Travel,South,Bank,0
TXN10473,2022-01-10,ACC4677,credit,1602.38,Airbnb,Travel,West,POS,0
TXN10474,2023-07-16,ACC2341,debit,1237.47,Airbnb,Entertainment,North,Bank,0
TXN10475,2023-01-11,ACC2202,credit,2290.4,Zomato,Utilities,East,Bank,0
TXN10476,2022-08-02,ACC1954,debit,1061.1,Uber,Healthcare,East,Online,0
TXN10477,2024-03-19,ACC4951,credit,1204.86,Zomato,Retail,West,Online,0
TXN10478,2023-04-28,ACC3559,debit,2922.33,Walmart,Entertainment,West,POS,0
TXN10479,2022-01-01,ACC2366,debit,3520.52,Amazon,Utilities,South,POS,0
TXN10480,2023-05-14,ACC3723,credit,2314.64,Walmart,Retail,South,Bank,0
TXN10481,2023-05-15,ACC1068,debit,2885.17,Walmart,Healthcare,North,POS,0
TXN10482,2023-10-22,ACC3336,debit,1803.32,Amazon,Utilities,North,Bank,0
TXN10483,2024-03-08,ACC4085,credit,929.86,Uber,Food,West,POS,0
TXN10484,2022-01-02,ACC2745,debit,2489.74,Uber,Travel,South,POS,0
TXN10485,2024-02-11,ACC4018,credit,2455.43,Zomato,Food,North,POS,0
TXN10486,2022-07-19,ACC1889,debit,2057.33,Zomato,Retail,North,Online,0
TXN10487,2024-06-04,ACC4323,credit,1806.1,Walmart,Travel,West,POS,0
TXN10488,2023-12-21,ACC1229,debit,2769.77,Netflix,Retail,West,POS,0
TXN10489,2023-11-14,ACC3809,credit,1211.41,Uber,Food,West,POS,0
TXN10490,2022-01-01,ACC3818,credit,1380.98,Walmart,Food,West,Bank,0
TXN10491,2022-11-06,ACC1094,debit,1193.51,Zomato,Retail,East,Online,0
TXN10492,2023-02-15,ACC4468,debit,2067.98,Walmart,Utilities,South,POS,0
TXN10493,2022-03-12,ACC2421,debit,1129.69,Walmart,Utilities,South,Online,0
TXN10494,2024-05-04,ACC2662,credit,1452.61,Uber,Entertainment,West,Bank,0
TXN10495,2022-10-26,ACC3997,credit,1435.4,Walmart,Entertainment,West,POS,0
TXN10496,2023-03-08,ACC4155,debit,1791.51,Amazon,Travel,South,Bank,0
TXN10497,2023-05-11,ACC1766,credit,810.1,Uber,Travel,North,POS,0
TXN10498,2024-02-01,ACC2818,debit,2069.76,Netflix,Retail,South,Online,0
TXN10499,2022-12-23,ACC4687,credit,2997.84,Airbnb,Retail,South,POS,0
TXN10500,2023-02-24,ACC4207,credit,2108.39,Netflix,Entertainment,South,POS,0
TXN10501,2023-06-15,ACC3250,debit,19398.36,Netflix,Healthcare,North,POS,1
TXN10502,2022-04-07,ACC1236,credit,3067.2,Walmart,Healthcare,West,POS,0
TXN10503,2023-02-28,ACC4859,debit,2622.19,Amazon,Healthcare,North,POS,0
TXN10504,2023-04-29,ACC4804,debit,2059.75,Uber,Food,South,Online,0
TXN10505,2024-04-28,ACC3565,credit,2018.0,Zomato,Travel,South,Online,0
TXN10506,2022-10-17,ACC4011,debit,2611.04,Uber,Utilities,North,Bank,0
TXN10507,2023-04-24,ACC4768,debit,1686.66,Uber,Healthcare,South,POS,0
TXN10508,2023-03-01,ACC2305,debit,493.98,Uber,Retail,South,POS,0
TXN10509,2023-07-12,ACC2003,credit,2393.6,Uber,Utilities,South,Online,0
TXN10510,2023-08-05,ACC2713,debit,1095.15,Netflix,Food,West,Bank,0
TXN10511,2023-11-24,ACC1746,debit,12302.9,Netflix,Utilities,East,Bank,1
TXN10512,2022-01-24,ACC1291,credit,2000.18,Netflix,Food,North,POS,0
TXN10513,2022-05-16,ACC1692,credit,1923.9,Amazon,Food,South,Online,0
TXN10514,2023-09-14,ACC2233,debit,870.34,Walmart,Food,East,Online,0
TXN10515,2023-02-24,ACC3623,debit,2132.39,Zomato,Healthcare,East,POS,0
TXN10516,2024-01-25,ACC1701,credit,2772.91,Amazon,Retail,North,POS,0
TXN10517,2022-07-29,ACC4087,credit,1097.33,Amazon,Retail,South,POS,0
TXN10518,2023-08-21,ACC4493,debit,3017.99,Uber,Retail,North,POS,0
TXN10519,2022-05-31,ACC1879,debit,751.86,Netflix,Utilities,South,Online,0
TXN10520,2022-11-14,ACC3573,credit,3693.86,Walmart,Travel,North,Bank,0
TXN10521,2024-03-09,ACC4098,debit,11696.93,Amazon,Healthcare,West,Bank,1
TXN10522,2023-08-06,ACC3457,debit,2116.49,Netflix,Entertainment,South,POS,0
TXN10523,2022-09-20,ACC4517,credit,486.37,Airbnb,Retail,East,Online,0
TXN10524,2023-10-11,ACC2081,debit,1950.29,Walmart,Utilities,West,Online,0
TXN10525,2023-01-30,ACC3563,credit,2182.79,Walmart,Entertainment,West,POS,0
TXN10526,2024-05-11,ACC4912,debit,1931.07,Netflix,Food,West,POS,0
TXN10527,2022-02-07,ACC1627,debit,1549.54,Zomato,Entertainment,West,POS,0
TXN10528,2022-03-22,ACC3385,debit,1242.75,Netflix,Food,North,Online,0
TXN10529,2022-10-04,ACC1477,debit,2904.42,Walmart,Healthcare,East,Bank,0
TXN10530,2023-01-06,ACC4286,credit,2024.65,Airbnb,Healthcare,South,POS,0
TXN10531,2022-06-19,ACC2710,debit,3232.6,Amazon,Healthcare,South,Online,0
TXN10532,2022-12-11,ACC4160,credit,1578.81,Walmart,Entertainment,East,Bank,0
TXN10533,2022-05-03,ACC2142,debit,1652.16,Zomato,Utilities,South,POS,0
TXN10534,2023-10-21,ACC2300,credit,2652.48,Amazon,Food,South,Online,0
TXN10535,2023-02-19,ACC4081,debit,701.62,Zomato,Food,South,POS,0
TXN10536,2022-10-21,ACC2573,credit,9263.07,Uber,Retail,South,Online,1
TXN10537,2024-06-15,ACC2137,debit,2877.99,Netflix,Food,South,POS,0
TXN10538,2023-10-02,ACC1698,credit,1062.45,Zomato,Healthcare,West,POS,0
TXN10539,2022-10-29,ACC1666,credit,544.76,Airbnb,Travel,West,Online,0
TXN10540,2023-07-09,ACC4802,debit,3494.82,Airbnb,Entertainment,East,POS,0
TXN10541,2023-09-06,ACC2155,debit,4424.75,Zomato,Food,South,Online,1
TXN10542,2022-02-23,ACC4625,credit,2147.3,Zomato,Entertainment,South,Bank,0
TXN10543,2023-03-19,ACC2543,debit,2055.27,Uber,Entertainment,North,Bank,0
TXN10544,2022-03-09,ACC4552,debit,248.5,Amazon,Retail,West,POS,0
TXN10545,2023-11-09,ACC3194,credit,1786.15,Amazon,Food,South,POS,0
TXN10546,2022-04-03,ACC1297,debit,2358.73,Amazon,Entertainment,South,Online,0
TXN10547,2022-03-21,ACC1351,credit,2283.45,Airbnb,Retail,South,Bank,0
TXN10548,2022-05-31,ACC3743,debit,2722.82,Zomato,Entertainment,East,POS,0
TXN10549,2022-10-07,ACC3811,debit,1690.01,Walmart,Utilities,North,Online,0
TXN10550,2022-06-28,ACC3178,debit,2570.0,Uber,Entertainment,East,POS,0
TXN10551,2023-11-05,ACC1598,debit,1448.54,Zomato,Utilities,East,POS,0
TXN10552,2023-12-05,ACC3301,credit,871.63,Walmart,Utilities,East,Bank,0
TXN10553,2023-01-08,ACC3222,debit,961.82,Netflix,Utilities,North,POS,0
TXN10554,2022-09-30,ACC4518,debit,830.31,Netflix,Entertainment,North,Online,0
TXN10555,2022-08-18,ACC4241,debit,2807.67,Airbnb,Travel,West,Bank,0
TXN10556,2023-08-19,ACC4515,credit,788.34,Zomato,Healthcare,East,Online,0
TXN10557,2024-01-14,ACC2013,debit,2219.23,Netflix,Healthcare,West,Bank,0
TXN10558,2023-03-23,ACC2990,debit,1787.26,Airbnb,Travel,South,POS,0
TXN10559,2022-11-22,ACC2834,credit,1917.88,Walmart,Utilities,South,POS,0
TXN10560,2022-05-13,ACC2960,debit,3090.89,Amazon,Entertainment,South,Bank,0
TXN10561,2023-07-30,ACC2113,credit,1649.26,Walmart,Food,West,Online,0
TXN10562,2022-05-07,ACC3613,debit,2489.28,Airbnb,Retail,South,POS,0
TXN10563,2022-05-09,ACC1660,debit,2030.05,Walmart,Entertainment,North,POS,0
TXN10564,2022-04-16,ACC2600,credit,1878.38,Amazon,Food,West,Online,0
TXN10565,2022-08-06,ACC3909,debit,3839.98,Airbnb,Healthcare,West,POS,0
TXN10566,2022-04-29,ACC1065,debit,846.93,Netflix,Healthcare,South,Bank,0
TXN10567,2024-03-07,ACC1364,debit,3031.31,Netflix,Retail,South,Bank,0
TXN10568,2023-08-07,ACC3618,debit,2525.13,Walmart,Travel,North,POS,0
TXN10569,2022-09-22,ACC1717,credit,1616.38,Amazon,Travel,East,Online,0
TXN10570,2024-06-08,ACC3591,debit,3303.45,Netflix,Retail,East,POS,0
TXN10571,2023-02-15,ACC2508,debit,521.51,Uber,Retail,South,Online,0
TXN10572,2022-06-24,ACC3206,debit,1582.59,Zomato,Retail,East,Bank,0
TXN10573,2022-04-14,ACC3389,debit,1033.21,Walmart,Entertainment,East,Online,0
TXN10574,2022-03-18,ACC4592,debit,2329.67,Airbnb,Utilities,North,Bank,0
TXN10575,2023-04-25,ACC1800,credit,1109.55,Uber,Entertainment,East,Online,0
TXN10576,2022-06-24,ACC4851,credit,2346.45,Zomato,Retail,South,POS,0
TXN10577,2022-12-22,ACC4192,debit,1850.85,Zomato,Food,West,Online,0
TXN10578,2023-08-25,ACC2737,credit,1616.52,Airbnb,Healthcare,West,Online,0
TXN10579,2022-12-11,ACC1673,debit,2310.92,Amazon,Travel,West,Bank,0
TXN10580,2023-08-01,ACC4224,credit,1785.1,Airbnb,Food,West,POS,0
TXN10581,2022-12-16,ACC3436,credit,1129.09,Zomato,Entertainment,North,Online,0
TXN10582,2024-02-17,ACC4777,credit,4241.1,Airbnb,Entertainment,East,POS,0
TXN10583,2023-09-16,ACC1060,credit,11271.89,Zomato,Retail,East,Bank,1
TXN10584,2023-10-08,ACC1182,credit,225.91,Uber,Healthcare,East,Bank,0
TXN10585,2022-08-18,ACC2608,credit,1326.32,Amazon,Food,South,Online,0
TXN10586,2023-03-26,ACC2925,debit,986.18,Netflix,Healthcare,West,Online,0
TXN10587,2024-05-11,ACC1067,debit,2660.92,Walmart,Retail,South,Online,0
TXN10588,2022-03-07,ACC4523,credit,2257.32,Walmart,Travel,North,Bank,0
TXN10589,2023-10-07,ACC2429,debit,2318.97,Uber,Healthcare,South,POS,0
TXN10590,2023-03-16,ACC3659,debit,1703.98,Walmart,Entertainment,North,Bank,0
TXN10591,2022-09-28,ACC2932,credit,1776.52,Uber,Travel,West,POS,0
TXN10592,2022-09-26,ACC3221,credit,1703.26,Netflix,Healthcare,West,POS,0
TXN10593,2022-03-18,ACC2548,debit,1935.05,Uber,Healthcare,East,POS,0
TXN10594,2023-06-14,ACC1988,debit,2668.27,Amazon,Travel,West,Bank,0
TXN10595,2022-05-04,ACC4081,credit,2268.86,Amazon,Travel,East,POS,0
